instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
CartPole-v1#6.859999999999999#1.9#0.01#0.95#13.0,"[[26.69132375717163, 25.361464500427246, 24.8805410861969], [26.32280279999941, 24.99584689999938, 24.503151300001264]]","[[26.81960916519165, 31.168274402618408, 30.96916103363037], [26.388362900001084, 30.67136380000011, 30.498041699998794]]","[[19.998566150665283, 20.75903034210205, 21.522327423095703], [19.61000840000088, 20.375593500000832, 21.138314300000275]]","[[23.66966700553894, 23.892075061798096, 23.463427305221558], [23.28650970000126, 23.52306409999983, 23.091830299999856]]"
CartPole-v1#0.98#1.9#0.13#0.05#19.0,"[[26.198081493377686, 27.328364372253418, 27.776898860931396], [25.824547899999743, 26.94677690000026, 27.41119830000025]]","[[28.34722924232483, 27.733092546463013, 26.8595552444458], [27.92822480000177, 27.318263600000137, 26.448659900001076]]","[[21.972115993499756, 22.49840998649597, 22.293542861938477], [21.53292429999965, 22.053081800000655, 21.845746200000576]]","[[23.94850516319275, 25.708917379379272, 25.307008743286133], [23.558750299998792, 25.30793420000009, 24.891554699999688]]"
CartPole-v1#18.62#0.1#0.01#0.65#1.0,"[[24.848723649978638, 25.43984603881836, 24.429145574569702], [24.463400000000547, 25.051867700000003, 24.04014880000068]]","[[27.707062005996704, 27.738093852996826, 25.28411054611206], [27.243723300000056, 27.28980330000013, 24.887419799999407]]","[[18.876734972000122, 21.45581889152527, 21.698442935943604], [18.500613400001384, 21.01828639999985, 21.271305100000973]]","[[25.544485807418823, 23.304426431655884, 22.69351601600647], [25.13631239999995, 22.909091999999873, 22.309825700000147]]"
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.0030357142857142857,"[[24.754727363586426, 23.330748319625854, 25.239481687545776], [24.3880818000016, 22.961809000000358, 24.899888800002373]]","[[27.211792469024658, 26.946979999542236, 27.67283058166504], [26.824473900000157, 26.531341500001872, 27.265872899999522]]","[[21.801124334335327, 21.01315188407898, 21.273768186569214], [21.421716799999558, 20.604916199998115, 20.901819599999726]]","[[25.050029754638672, 25.470478296279907, 27.750389337539673], [24.695641300000716, 25.082936200000404, 27.31498619999911]]"
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#19.0,"[[28.722888946533203, 25.656152725219727, 27.233662843704224], [28.321377600001142, 25.255267699998512, 26.812676599998667]]","[[28.66311240196228, 29.248069763183594, 28.20410919189453], [28.155505200000334, 28.731942100002925, 27.720016200000828]]","[[22.308308839797974, 21.613327980041504, 21.949755907058716], [21.856376600000658, 21.149427799999103, 21.537088400000357]]","[[23.44708752632141, 23.990626573562622, 23.64819097518921], [23.037009900002886, 23.591701600002125, 23.229492200000095]]"
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.001642857142857143,"[[29.851129293441772, 29.043413877487183, 29.21564745903015], [29.49099760000172, 28.646057500001916, 28.8374384000017]]","[[29.82648468017578, 30.697585582733154, 29.78442931175232], [29.321777599998313, 30.12657549999858, 29.291003499998624]]","[[24.66470193862915, 23.792985916137695, 23.692709922790527], [24.19772809999995, 23.352134199998545, 23.2720264999989]]","[[27.526837825775146, 27.861838817596436, 26.75142550468445], [27.110341999999946, 27.396934399999736, 26.34370940000008]]"
CartPole-v1#12.74#1.3#0.13#0.65#13.0,"[[24.387552976608276, 25.01935362815857, 29.02582836151123], [23.987570600002073, 24.603564900000492, 28.611240400001407]]","[[27.49008083343506, 27.595139741897583, 27.853054761886597], [26.998407499999303, 27.13565860000017, 27.3464021999971]]","[[21.88744282722473, 20.9898362159729, 21.943115234375], [21.422380600000906, 20.53422750000027, 21.51220359999934]]","[[24.577016353607178, 23.602903842926025, 23.71224570274353], [24.141158899998118, 23.163028800001484, 23.28479460000017]]"
CartPole-v1#0.98#1.3#0.19#0.95#7.0,"[[27.090890407562256, 26.941413640975952, 26.76650094985962], [26.67156470000191, 26.504271500001778, 26.366275700002006]]","[[29.39897608757019, 29.97266674041748, 28.73843789100647], [28.915039999999863, 29.489127100001497, 28.277345800001058]]","[[22.463186025619507, 22.788307666778564, 22.03798532485962], [22.00440349999917, 22.367407300000195, 21.624022699998022]]","[[23.505459547042847, 24.936349391937256, 25.60930824279785], [23.07812659999763, 24.506882400000904, 25.182875599999534]]"
CartPole-v1#0.98#0.7#0.01#0.65#19.0,"[[27.06559681892395, 29.361730575561523, 26.555055618286133], [26.678688399999373, 28.96625419999691, 26.16017969999666]]","[[30.256577491760254, 29.389486074447632, 31.268569707870483], [29.734510499998578, 28.919115000000602, 30.777367400001822]]","[[25.295185565948486, 20.921111345291138, 21.074115991592407], [24.843764199998986, 20.519723099998373, 20.665184800000134]]","[[25.192950963974, 25.60356616973877, 25.250468969345093], [24.76329489999989, 25.193338400000357, 24.83075810000082]]"
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.007214285714285715,"[[27.527555465698242, 27.485519409179688, 27.89255928993225], [27.163341700001183, 27.107103199999983, 27.52289070000188]]","[[29.860172510147095, 29.97155499458313, 30.687636137008667], [29.365467999999964, 29.471084499997232, 30.1505631]]","[[28.265431880950928, 24.755260467529297, 23.09788465499878], [27.75093629999901, 24.304051099999924, 22.68280379999851]]","[[26.961092948913574, 26.912471532821655, 27.64877963066101], [26.556907299996965, 26.493207300001814, 27.238387900000816]]"
CartPole-v1#0.98#1.3#0.01#0.65#1.0,"[[25.602848529815674, 25.45113515853882, 25.004322290420532], [25.224746800002322, 25.065276100001938, 24.590351900002133]]","[[30.09337282180786, 28.19236445426941, 27.667304277420044], [29.60768459999963, 27.718497099998785, 27.212561500000447]]","[[20.145041465759277, 21.04252004623413, 25.28009033203125], [19.760843800002476, 20.612263600000006, 24.83257649999723]]","[[25.1117422580719, 22.658692836761475, 24.155666828155518], [24.671590499998274, 22.24255319999793, 23.720611400000053]]"
CartPole-v1#12.74#0.1#0.01#0.35#7.0,"[[26.616892099380493, 26.785271883010864, 26.071390390396118], [26.192475100000593, 26.32827929999985, 25.636695900000632]]","[[28.506006956100464, 27.057782411575317, 29.74525237083435], [28.009228700000676, 26.564991800001735, 29.22991170000023]]","[[20.342633485794067, 21.7828369140625, 20.432453393936157], [19.87724569999773, 21.28491009999925, 19.971138000000792]]","[[23.647367238998413, 28.462379455566406, 27.08999514579773], [23.225676099998964, 27.9729542999994, 26.60052749999886]]"
LunarLander-v2#44.285714285714285#857.1428571428571#0.3,"[[25.117008447647095, 25.823673248291016, 25.16017460823059], [24.176346099997318, 24.40747609999744, 24.246786799998517]]","[[28.98214888572693, 28.505637884140015, 26.52467155456543], [27.58934230000159, 27.471626200000173, 25.696762199997465]]","[[20.009294986724854, 20.88338303565979, 20.473295211791992], [19.04168650000065, 19.91019410000081, 19.55511949999709]]","[[24.365188598632812, 23.494657278060913, 22.939335584640503], [23.3948870000022, 22.596281400001317, 22.00860459999967]]"
LunarLander-v2#15.714285714285715#857.1428571428571#1.0999999999999999,"[[30.844966411590576, 32.66478681564331, 30.318389177322388], [27.12941999999748, 28.103091199998744, 26.282083999998576]]","[[37.20017337799072, 36.596362829208374, 37.3741352558136], [30.02059089999966, 30.354616199998418, 30.40546009999889]]","[[28.70559287071228, 27.712077617645264, 29.283884525299072], [23.686752899997373, 22.395281400000385, 23.40727010000046]]","[[32.55991458892822, 34.81619095802307, 32.674412965774536], [27.147247299999435, 29.04393329999948, 27.628649700000096]]"
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.004428571428571429,"[[26.75207209587097, 27.38726043701172, 27.073817491531372], [26.394739700001082, 27.000442900000053, 26.686021400000755]]","[[30.257680416107178, 29.634047985076904, 29.575678825378418], [29.719411400001263, 29.078820499998983, 29.06989270000122]]","[[23.268004417419434, 23.57990336418152, 23.50188899040222], [22.81350040000325, 23.111239200003183, 23.043644099998346]]","[[26.124630212783813, 26.182345390319824, 31.025241374969482], [25.693100100001175, 25.75211219999983, 30.54375490000166]]"
CartPole-v1#6.859999999999999#0.7#0.19#0.95#13.0,"[[29.057633876800537, 24.707109212875366, 26.279160261154175], [28.626987099996768, 24.291123700000753, 25.854279700000916]]","[[26.318047523498535, 27.502240419387817, 27.94877600669861], [25.839210999998613, 27.01562329999797, 27.423345100000006]]","[[20.395323991775513, 21.562365531921387, 22.18794274330139], [19.917506999998295, 21.105161299998144, 21.72613949999868]]","[[23.896096229553223, 24.366050004959106, 23.597769498825073], [23.43899650000094, 23.917240599999786, 23.182648699999845]]"
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.001642857142857143,"[[26.326520442962646, 26.361220598220825, 27.451017141342163], [25.911687699997856, 25.91705439999714, 27.028463499998907]]","[[26.846361875534058, 28.276703596115112, 28.88000226020813], [26.303002699998615, 27.72887990000163, 28.308987100001104]]","[[22.42788529396057, 21.07233238220215, 21.61787438392639], [21.912486199998966, 20.59750090000307, 21.128984399998444]]","[[27.08405303955078, 27.111785888671875, 26.47800326347351], [26.619467299999087, 26.622986099999252, 26.063252200001443]]"
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.00025,"[[23.77069926261902, 23.282132387161255, 28.719057321548462], [23.331450999998196, 22.838180400001875, 28.267176599998493]]","[[30.34017300605774, 27.65448546409607, 25.458356142044067], [29.703948800000944, 27.036422099998163, 24.88802030000079]]","[[20.98592734336853, 20.03288459777832, 21.303540229797363], [20.428985599999578, 19.511176199997863, 20.79463190000024]]","[[26.129777669906616, 26.832845211029053, 26.637952089309692], [25.675574699998833, 26.356782500002737, 26.16304239999954]]"
LunarLander-v2#38.57142857142857#571.4285714285714#0.7,"[[25.95914578437805, 27.106802225112915, 27.40520405769348], [24.840767100002267, 25.798989800001436, 25.80032840000058]]","[[31.432345628738403, 33.84518527984619, 27.67728614807129], [28.915723199999775, 30.83751510000002, 26.839526300002035]]","[[25.657154321670532, 23.043427228927612, 25.819457292556763], [22.27154050000172, 21.40065440000035, 22.846112600000197]]","[[28.856730699539185, 30.25665307044983, 31.18130898475647], [25.46300429999974, 27.055508699999336, 27.580566000000545]]"
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.0030357142857142857,"[[28.4997239112854, 27.55816960334778, 27.719335079193115], [28.110570000000735, 27.169242700001632, 27.30738840000049]]","[[29.596991539001465, 30.245165824890137, 30.87966537475586], [29.084338900000148, 29.73198720000073, 30.354679300002317]]","[[23.87238311767578, 23.055094003677368, 23.599629640579224], [23.418782900000224, 22.58129249999911, 23.139538399998855]]","[[27.715356826782227, 27.857003927230835, 27.720389127731323], [27.253359199999977, 27.376079699999536, 27.258903900001314]]"
CartPole-v1#0.98#0.7#0.19#0.05#19.0,"[[25.907910346984863, 28.286996603012085, 25.392082691192627], [25.446023500000592, 27.793114899999637, 24.928533800000878]]","[[28.688167810440063, 28.289655208587646, 31.084166049957275], [28.123321200000646, 27.764235099999496, 30.512759900000674]]","[[23.589862823486328, 21.770405054092407, 19.48185110092163], [23.05465019999974, 21.24575080000068, 18.96775329999946]]","[[24.61652374267578, 24.345367431640625, 23.646780490875244], [24.084076499999355, 23.82723889999761, 23.153210399999807]]"
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#19.0,"[[25.293188095092773, 25.588151216506958, 24.84540605545044], [24.831745100000262, 25.103512300000148, 24.370477200001915]]","[[28.78555965423584, 27.86078906059265, 26.90597701072693], [28.24387619999834, 27.33809619999738, 26.39859599999909]]","[[19.668561220169067, 19.75935673713684, 25.98734402656555], [19.195173500000237, 19.287955499999953, 25.451634199998807]]","[[29.035423040390015, 23.896909952163696, 23.95567274093628], [28.499066600001242, 23.405095999998593, 23.494011100003263]]"
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.001642857142857143,"[[24.28183674812317, 23.454448699951172, 27.150300979614258], [23.850865399999748, 22.999787499997183, 26.728233800000453]]","[[26.810627460479736, 27.801106214523315, 28.030468940734863], [26.229525700000522, 27.2002164000005, 27.422846900000877]]","[[19.62611722946167, 20.497721910476685, 21.27951407432556], [19.11136500000066, 19.94828210000196, 20.74976550000065]]","[[27.12603235244751, 28.267154455184937, 28.876904726028442], [26.64118420000159, 27.764539399999194, 28.342829900000652]]"
CartPole-v1#18.62#0.7#0.13#0.35#1.0,"[[25.970765590667725, 26.34068727493286, 25.878857374191284], [25.5262681000022, 25.869372800003475, 25.389928199998394]]","[[27.95970106124878, 30.15972375869751, 30.28155207633972], [27.388508799998817, 29.555251099998713, 29.678859899999225]]","[[22.452102661132812, 21.442498683929443, 21.912978649139404], [21.905028699999093, 20.947174700002506, 21.405721899998753]]","[[23.95276689529419, 23.07604455947876, 22.266749382019043], [23.419574899999134, 22.575928099999146, 21.783454899999924]]"
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.004428571428571429,"[[27.601393461227417, 25.72796082496643, 26.93815541267395], [27.146647400000802, 25.230856799997127, 26.452751500000886]]","[[28.252816200256348, 27.42445158958435, 26.944683074951172], [27.59104479999951, 26.791146700001264, 26.31866859999718]]","[[21.788302898406982, 20.428950309753418, 20.211191177368164], [21.215281400000094, 19.84521869999662, 19.680255700001]]","[[27.792487382888794, 26.42126441001892, 26.486215591430664], [27.286035099998116, 25.981010200001037, 26.042619600000762]]"
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#1.0,"[[25.544829845428467, 27.104477643966675, 30.5530207157135], [25.127366700002312, 26.666338499999256, 30.072587299997394]]","[[29.410523653030396, 28.12191414833069, 27.988385915756226], [28.870250300002226, 27.603186299998924, 27.486332199998287]]","[[20.323593378067017, 20.21894669532776, 20.279509782791138], [19.884648699997342, 19.764622700000473, 19.810175499998877]]","[[24.87768054008484, 23.976571321487427, 23.994513511657715], [24.38524619999953, 23.516029599999456, 23.534868499998993]]"
MountainCar-v0#0.05#0.0037142857142857147#0.004428571428571429,"[[24.52665901184082, 23.885035514831543, 26.15048360824585], [24.114285100000416, 23.452916000002006, 25.726559999999154]]","[[26.50068473815918, 30.161644458770752, 28.534475088119507], [25.95053189999817, 29.5592080000024, 27.969468800001778]]","[[19.32943296432495, 20.145522117614746, 19.939453601837158], [18.79320639999787, 19.5406230999979, 19.413637699999526]]","[[24.08402991294861, 24.702277183532715, 24.463218212127686], [23.589727200000198, 24.22895100000096, 24.005539100002352]]"
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.95#1.0,"[[23.749484539031982, 23.802133560180664, 24.257043600082397], [23.27742930000022, 23.33511670000007, 23.787865799997235]]","[[27.166842460632324, 30.83084774017334, 28.086939811706543], [26.655919699998776, 30.23051789999954, 27.578744900001766]]","[[21.725999116897583, 20.64934468269348, 20.2251558303833], [21.230769300000247, 20.14890540000124, 19.72476530000131]]","[[22.04878807067871, 22.744222164154053, 22.307447910308838], [21.580834200001846, 22.258501299998898, 21.8210900999984]]"
LunarLander-v2#27.142857142857142#2000.0#0.5,"[[25.064453601837158, 25.316824674606323, 23.919502019882202], [23.753204299999197, 23.50448189999952, 22.86391420000291]]","[[26.206871271133423, 29.54597020149231, 27.791295528411865], [25.22718640000312, 28.26701680000042, 26.623813599999266]]","[[20.87967801094055, 21.252137660980225, 21.33966565132141], [19.872358099997655, 20.1363031999972, 20.179701699998986]]","[[25.363426208496094, 24.694334983825684, 24.345020055770874], [24.226142199997412, 23.56886459999805, 23.21241650000229]]"
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.004428571428571429,"[[26.460469961166382, 26.293662071228027, 27.047175407409668], [26.00224999999773, 25.820695099999284, 26.57801560000007]]","[[28.934016704559326, 29.151432991027832, 28.909215450286865], [28.389166199998726, 28.604457299999922, 28.37610190000123]]","[[22.71718692779541, 22.939772605895996, 24.635094165802002], [22.24245709999741, 22.450184000001173, 24.11012480000136]]","[[27.28430485725403, 30.991408824920654, 27.141303777694702], [26.784447400001227, 30.478182499999093, 26.59676059999765]]"
CartPole-v1#12.74#0.1#0.19#0.95#19.0,"[[27.552844047546387, 27.47038984298706, 27.806992530822754], [27.01289209999959, 26.921082800003205, 27.280634499998996]]","[[31.30314874649048, 30.49577808380127, 29.51572012901306], [30.658848399998533, 29.823363899999094, 28.85552370000005]]","[[21.071793794631958, 22.38733959197998, 22.16061019897461], [20.51177380000081, 21.821170499999425, 21.57619110000087]]","[[27.042155981063843, 26.36768078804016, 26.80216336250305], [26.454473400001007, 25.804868800001714, 26.247914600000513]]"
CartPole-v1#18.62#0.1#0.13#0.65#7.0,"[[30.176140308380127, 28.66612696647644, 28.694417476654053], [29.619276599998557, 28.118026899999677, 28.125311499999953]]","[[31.918966054916382, 31.253341913223267, 30.846007347106934], [31.16917680000188, 30.504485000001296, 30.10542059999716]]","[[21.985790491104126, 22.349828720092773, 21.83708143234253], [21.336281200001395, 21.740723799997795, 21.28153250000105]]","[[28.673418283462524, 25.88878083229065, 25.839914083480835], [28.04741920000015, 25.30844419999994, 25.265692899996793]]"
CartPole-v1#12.74#1.9#0.01#0.65#19.0,"[[28.31296181678772, 29.681613206863403, 28.977973461151123], [27.782464899999468, 29.14622369999779, 28.439739699999336]]","[[27.693382740020752, 29.65234065055847, 30.316481590270996], [27.05925600000046, 29.005353900000046, 29.628945399999793]]","[[23.239919185638428, 21.956726551055908, 23.764622449874878], [22.655135799999698, 21.38806210000257, 22.99244019999969]]","[[28.973737478256226, 27.911413431167603, 26.081005811691284], [28.277798099999927, 27.305461900003138, 25.511432800001785]]"
CartPole-v1#0.98#0.7#0.13#0.65#19.0,"[[27.110210418701172, 30.201236724853516, 31.607143878936768], [26.614984700001514, 29.68129680000129, 31.068302399999084]]","[[30.838366270065308, 31.805092334747314, 30.35989284515381], [30.209259200000815, 31.148854400002165, 29.730577299997094]]","[[24.034743309020996, 23.801769495010376, 23.747510194778442], [23.45210269999734, 23.252218099998572, 23.127919899998233]]","[[26.57723331451416, 27.468191623687744, 26.11700963973999], [25.999448399998073, 26.93954759999906, 25.58000600000014]]"
